Variable,Index,Value
flux,ACLS,0.17612755594870969
flux,PSCVT,0.07677046136871013
flux,ANS,0.011450133253876808
flux,ANPRT,0.011450133253876808
flux,CHORM,0.06514064866688418
flux,CHORS,0.07677046136875738
flux,IGPS,0.011450133253876808
flux,EX_crn_e,0.0
flux,EX_fe3_e,0.0
flux,EX_glcn_e,0.0
flux,EX_gln__L_e,0.0
flux,EX_glyc_e,0.0
flux,EX_man_e,0.0
flux,EX_mn2_e,-0.00013919114189775428
flux,EX_rib__D_e,0.0
flux,EX_sbt__D_e,0.0
flux,ECOAH6,0.05601003205390498
flux,ENO,9.384028435680193
flux,FBA,0.0
flux,MGSA,0.0
flux,PPS,0.0
flux,PGI,0.20365060669996637
flux,PGK,-9.719139872173969
flux,EDA,9.796349393300016
flux,PGL,9.796349393300016
flux,RPE,-0.15624383610793302
flux,TALA,-0.06815524813498541
flux,TKT1,-0.03978160723158908
flux,G6PDA,0.0
flux,ALCD2x,0.0
flux,ALDD2y,0.0
flux,RMI,0.0
flux,EX_ura_e,0.0
flux,EX_val__L_e,0.0
flux,EX_xan_e,0.0
flux,FMNAT,4.491986199910028e-05
flux,NADDP,0.0
flux,NMNAT,0.0
flux,HMPK1,0.0
flux,NDPK6,0.0
flux,NDPK8,-0.005270731430755404
flux,PYNP2r,0.005270731430755404
flux,DURIPP,-0.005270731430755404
flux,PTRCTA,0.0
flux,CYSDS,0.0
flux,TRPAS2,-0.011450133253902095
flux,NDP3,0.0
flux,CDPPH,0.0
flux,NDP7,0.0
flux,EX_co2_e,17.794514678140104
flux,PMDPHT,8.983972399819478e-05
flux,ILETA,-0.05852252281044912
flux,VALTA,-0.08523936611322824
flux,ORPT,-0.06663347869948666
flux,RBFSa,0.00017967944799638955
flux,DHAD2,0.05852252281047051
flux,G1PP,0.0
flux,PFL,0.021838908871554454
flux,FRD2,0.0
flux,FRD3,0.0
flux,POX,0.0
flux,PTAr,16.85149287892898
flux,ACKr,-16.85149287892898
flux,EX_hxan_e,0.0
flux,EX_ile__L_e,0.0
flux,EX_lac__L_e,0.0
flux,EX_leu__L_e,0.0
flux,EX_no3_e,0.0
flux,EX_orn_e,0.0
flux,EX_pro__L_e,0.0
flux,EX_pyr_e,0.0
flux,EX_succ_e,0.0
flux,EX_thymd_e,0.0
flux,EX_tyr__L_e,0.0
flux,MOAT,0.003919106883651939
flux,UDCPDPS,1.1078889730718373e-05
flux,USHD,0.003919106883651939
flux,LPADSS,0.003919106883651939
flux,TDSK,0.003919106883651939
flux,EX_btn_e,0.0
flux,EX_ptrc_e,0.0
flux,EX_spmd_e,0.0
flux,EX_thym_e,0.0
flux,EX_xtsn_e,0.0
flux,NTPP1,0.0
flux,NTPP2,0.0
flux,NTPTP1,0.0
flux,NTPTP2,0.0
flux,IPMD,0.09075242307764145
flux,AIRC3,-0.09020109723780934
flux,ADSL2r,0.09020109723780934
flux,EX_fe2_e,-0.0032352372356854175
flux,PUNP5,0.0
flux,PUNP6,0.0
flux,PUNP7,0.0
flux,RNDR1,0.0
flux,RNDR3,0.0
flux,RNDR4,0.0
flux,TMDS,0.005270731430799581
flux,TMDK1,0.0
flux,PPCDC,0.00013576675779099792
flux,FTHFD,0.0
flux,EX_glc__D_e,-10.0
flux,EDD,9.796349393300016
flux,DHQTi,0.07677046136875738
flux,PUNP1,-0.005406296754244977
flux,PUNP2,0.005270731430755404
flux,PUNP3,0.0
flux,LYSAM,0.0
flux,DHAD1,0.17612755594870969
flux,IPPMIa,-0.0907524230776744
flux,EX_alltn_e,0.0
flux,G3PD7,0.0
flux,NADH9,0.0
flux,NADH10,0.0
flux,MDH,-14.036411495168409
flux,FUM,0.21005413781961124
flux,PYDXNK,0.0
flux,PYAM5PO,0.0
flux,OHPBAT,-8.983972395526507e-05
flux,EX_dgsn_e,0.0
flux,EX_arab__L_e,0.0
flux,EX_fru_e,0.0
flux,EX_gal_e,0.0
flux,EX_xyl__D_e,0.0
flux,EX_duri_e,0.0
flux,EX_for_e,0.0
flux,EX_gly_e,0.0
flux,EX_h2_e,0.0
flux,EX_lys__L_e,0.0
flux,EX_ser__L_e,0.0
flux,EX_thm_e,0.0
flux,EX_trp__L_e,0.0
flux,GLUTRR,0.0007187177919855119
flux,GLCS1,0.0
flux,GLCP,0.0
flux,EX_din_e,0.0
flux,EX_fmn_e,0.0
flux,EX_gthox_e,0.0
flux,HEMEOS,0.0
flux,ADMDC,0.0
flux,AGMT,0.0
flux,ARGDC,0.0
flux,ARGSS,0.05958267184052089
flux,AGPR,-0.059582671840530566
flux,SPMS,0.0
flux,G1SAT,0.0007187177919831811
flux,KDOCT2,0.007838213767303879
flux,OAADC,0.0
flux,MNNH,0.0
flux,ALTRH,0.0
flux,GUI1,0.0
flux,PGAMT,-0.019033129688637018
flux,UAGDP,0.019033129688656683
flux,UAGCVT,0.005597457960676402
flux,GLUR,-0.005597457960675456
flux,UAG2E,0.0
flux,EX_acald_e,0.0
flux,EX_melib_e,0.0
flux,MACPD,0.0
flux,DMQMT,0.0
flux,ICHORS_copy1,0.0
flux,EX_sucr_e,0.0
flux,EX_tre_e,0.0
flux,EX_zn2_e,-6.868911634683172e-05
flux,HACD5,0.07168645958847719
flux,DNMPPA,0.00013475958599728965
flux,HPPK2,0.00013475958599728965
flux,PTPATi,0.00013576675779099792
flux,HEX7,0.0
flux,DXPRIi,0.00048122668303065804
flux,OPHBDC,4.4919861999094494e-05
flux,OHPHM,0.0
flux,GHMT2r,0.21378711935574302
flux,DHORD2,0.06661373813235225
flux,ADK4,0.0
flux,INSK,0.0
flux,ABTA,0.0
flux,SSALx,0.0
flux,ASPT,0.0
flux,SERD_L,0.0
flux,THRD,0.0
flux,HEX4,0.0
flux,KARA1,-0.17612755594871032
flux,KARA2,0.05852252281044912
flux,ACCOAC,0.0156776361407602
flux,NADK,9.004115835667832e-05
flux,ICHORS_copy2,0.0
flux,SUCBZS,0.0
flux,DHBD,0.0
flux,ICHORT,0.0
flux,RBK_L1,0.0
flux,RBP4E,0.0
flux,NTD2,0.005270731430799581
flux,NTD4,0.0
flux,NTD5,0.0
flux,NTD6,0.005270731430799581
flux,LGTHL,0.0
flux,PYDXPP,0.0
flux,PDXPP,0.0
flux,HACD6,0.05601003205390498
flux,ECOAH1,0.07168645958847719
flux,ECOAH2,0.07168645958847719
flux,ECOAH3,0.07168645958847719
flux,UGLT,0.0
flux,DXPS,0.0005710664070288471
flux,CDPMEK,0.00048122668303065804
flux,MECDPS,0.00048122668303065804
flux,DDGLK,0.0
flux,XYLI2,0.0
flux,PMANM,0.0
flux,ICL,0.0
flux,GLYCL,0.0
flux,CMPN,0.0
flux,HCYSMT,0.0
flux,UDPG4E,0.0
flux,LACZ,0.0
flux,TRE6PH,0.0
flux,XYLI1,0.0
flux,PPC,0.5962906217333888
flux,ALDD4,0.0
flux,G3PT,0.0
flux,CINNDO,0.0
flux,DHPPD,0.0
flux,DHCIND,0.0
flux,CITL,0.0
flux,GOFUCR,0.0
flux,PYDXK,0.0
flux,GTPCII2,8.983972399819478e-05
flux,URIC,0.0
flux,SADT2,0.04985137796977536
flux,LCARS,0.0
flux,ALCD19,0.0
flux,RMPA,0.0
flux,SBTPD,0.0
flux,PFK_2,0.0
flux,GLTPD,0.0
flux,TGBPA,0.0
flux,MANAO,0.0
flux,TAGURr,0.0
flux,PGLYCP,0.0
flux,GLXCL,0.0
flux,TARTD,0.0
flux,GLCRAL,0.0
flux,KAS14,0.0
flux,EDTXS1,0.0
flux,EDTXS2,0.0
flux,EDTXS3,0.0
flux,EDTXS4,0.0
flux,EX_tmao_e,0.0
flux,NNDPR,0.00045886746921021306
flux,HACD4,0.07168645958847719
flux,HACD7,0.05601003205390498
flux,AACPS1,0.0
flux,SDPDS,0.07472187394036817
flux,DMSOR1,0.0
flux,DKGLCNR2y,0.0
flux,2DGULRy,0.0
flux,RZ5PP,0.0
flux,NTD9,0.0
flux,NTD10,0.0
flux,ADPT,0.0
flux,ADK1,0.005406296754244977
flux,OCTDPS,4.4919861999094494e-05
flux,EX_26dap__M_e,0.0
flux,EX_acnam_e,0.0
flux,EX_amp_e,0.0
flux,EX_dha_e,0.0
flux,EX_fuc__L_e,0.0
flux,EX_glyald_e,0.0
flux,AACPS2,0.0
flux,AACPS3,0.02570866433731135
flux,AACPS4,0.030301367716590973
flux,EX_rmn_e,0.0
flux,EX_ttdca_e,0.0
flux,AMANK,0.0
flux,EX_glyclt_e,0.0
flux,EX_g6p_e,0.0
flux,EX_2ddglcn_e,0.0
flux,EX_galct__D_e,0.0
flux,EX_idon__L_e,0.0
flux,EX_indole_e,0.0
flux,EX_3hcinnm_e,0.0
flux,EX_acmana_e,0.0
flux,EX_galur_e,0.0
flux,EX_but_e,0.0
flux,EX_cbl1_e,0.0
flux,ACNML,0.0
flux,CAT,0.0
flux,SERASr,0.0
flux,DMSOR2,0.0
flux,ACMAMUT,0.0
flux,DDGALK,0.0
flux,AB6PGH,0.0
flux,AMALT1,0.0
flux,MLTP2,0.0
flux,PACCOAL,0.0
flux,GP4GH,0.0
flux,ACGAMT,0.0
flux,AADDGT,0.0
flux,EX_gbbtn_e,0.0
flux,EX_tma_e,0.0
flux,GMHEPK,0.0
flux,EX_malttr_e,0.0
flux,TRE6PS,0.0
flux,UDCPDP,0.005597457960676402
flux,TREH,0.0
flux,CYTK1,0.03646022323505349
flux,CYTK2,0.0
flux,GK1,0.0489944762076675
flux,HACD1,0.07168645958847719
flux,HACD2,0.07168645958847719
flux,EX_hdcea_e,0.0
flux,ACACCT,0.0
flux,BUTCT,0.0
flux,2DGULRx,0.0
flux,G1PTT,0.0
flux,TDPGDH,0.0
flux,UDPGALM,0.0
flux,TDPDRE,0.0
flux,TDPDRR,0.0
flux,G3PD6,0.0
flux,ALLTN,0.0
flux,UAPGR,0.005597457960676402
flux,NDPK7,0.0
flux,AOBUTDs,0.0
flux,GLYAT,0.0
flux,ADNUC,0.0
flux,GMHEPPA,0.0
flux,S7PI,0.0
flux,TRPS3,0.011450133253876808
flux,CRNBTCT,0.0
flux,CRNCBCT,0.0
flux,CRNCDH,0.0
flux,FADRx,0.0
flux,GTPDPK,0.0
flux,NADN,0.0
flux,NDPK2,-8.453137896302337
flux,NDPK3,0.03646022323505349
flux,NDPK4,0.005270731430755404
flux,FCLT,4.4919861999094494e-05
flux,HBZOPT,4.4919861999094494e-05
flux,PNTK,0.00013576675779099792
flux,DPCOAK,0.00013576675779099792
flux,HETZK,0.0
flux,KDOPS,0.007838213767303879
flux,KDOPP,0.007838213767303879
flux,AST,0.0
flux,SGDS,0.0
flux,CYNTAH,0.0
flux,GSPMDA,0.0
flux,GSPMDS,0.0
flux,GUAD,0.0
flux,TMAOR1,0.0
flux,TMAOR2,0.0
flux,DGK1,0.0
flux,DTMPK,0.005270731430755404
flux,NDPK1,0.0755929400943387
flux,TRDR,0.04985137796977536
flux,PGMT,0.0
flux,FRUK,0.0
flux,RHCCE,9.024259271566966e-05
flux,KG6PDC,0.0
flux,X5PL3E,0.0
flux,DOGULNR,0.0
flux,BETALDHx,0.0
flux,BETALDHy,0.0
flux,MLTG3,0.0
flux,DKGLCNR1,0.0
flux,NADTRHD,0.7228570214504426
flux,FMNRx2,0.0
flux,ACPS1,0.0
flux,EX_nmn_e,0.0
flux,EX_urea_e,0.0
flux,GMPS2,0.0
flux,AMPN,0.0
flux,GSNK,0.0
flux,EX_f6p_e,0.0
flux,ADCS,0.00013475958599728965
flux,ADCL,0.00013475958599728965
flux,DHAPT,0.0
flux,EX_lac__D_e,0.0
flux,UMPK,0.07087931211299292
flux,DDPGALA,0.0
flux,DURIK1,0.005270731430799581
flux,UPPRT,0.0
flux,CTPS2,0.032335250436792105
flux,NTD1,0.0
flux,NTD7,0.0
flux,PAPPT3,0.005597457960676402
flux,UAGPT3,0.005597457960676402
flux,EX_ttdcea_e,0.0
flux,F6PA,0.0
flux,AGMHE,0.0
flux,GMHEPAT,0.0
flux,EX_h2s_e,0.0
flux,EX_gthrd_e,0.0
flux,IDOND,0.0
flux,IDOND2,0.0
flux,GLYCLTDx,0.0
flux,HPYRRy,0.0
flux,ACODA,0.05958267184052089
flux,ADA,0.0
flux,DADA,0.0
flux,ADD,0.0
flux,ADSS,0.06029010930842059
flux,AGDC,0.0
flux,ASNN,0.0
flux,ASNS2,0.048556759346151224
flux,ASPCT,0.0666334786995088
flux,DMPPS,5.599875172981286e-05
flux,MCOATA,0.015677233272072044
flux,IPDPS,0.00042522793130084517
flux,DAPE,0.0747218739403479
flux,DHDPRy,0.07472187394036817
flux,HSK,0.10962380097622965
flux,SDPTA,-0.0747218739403479
flux,THRS,0.10962380097622965
flux,HSST,0.031002963588083552
flux,PPNDH,0.03731873647202799
flux,DDPA,0.07677046136875738
flux,NMNDA,0.0
flux,NNAM,0.0
flux,P5CD,0.0
flux,SPMDAT1,0.0
flux,SPMDAT2,0.0
flux,TDPADGAT,0.0
flux,MALS,0.0
flux,TRE6PP,0.0
flux,EX_met__D_e,0.0
flux,EX_tartr__L_e,0.0
flux,EX_taur_e,0.0
flux,EX_maltpt_e,0.0
flux,EX_glcur_e,0.0
flux,ADPRDP,0.0
flux,ARAI,0.0
flux,M1PD,0.0
flux,G3PD2,-0.028005016026895646
flux,GALS3,0.0
flux,FCI,0.0
flux,FCLK,0.0
flux,FCLPA,0.0
flux,ACCOAL,0.0
flux,GALUi,0.0
flux,U23GAAT,0.007838213767303879
flux,UAAGDS,0.005597457960676402
flux,UAMAS,0.005597457960676402
flux,UAMAGS,0.005597457960676402
flux,UGLYCH,0.0
flux,OP4ENH,0.0
flux,HOPNTAL,0.0
flux,3HPPPNH,0.0
flux,AKGDH,0.0
flux,HPYRRx,0.0
flux,GLYCDx,0.0
flux,ASP1DC,0.00013576675779099792
flux,UGMDDS,0.005597457960676402
flux,UHGADA,0.007838213767303879
flux,UAGAAT,0.007838213767286106
flux,ATPPRT,0.01908348827834177
flux,HISTD,0.01908348827834177
flux,IGPDH,0.01908348827834177
flux,PRPPS,-0.3367704628980164
flux,PRATPP,0.01908348827834177
flux,PRMICI,0.019083488278397454
flux,SERAT,0.04985137796973049
flux,CYSS,0.04985137796977536
flux,BPNT,0.04985137796977536
flux,PAPSR,0.04985137796977536
flux,ASPK,0.215348638504679
flux,ASAD,-0.215348638504679
flux,DAPDC,0.06912441597969177
flux,EX_mmet_e,0.0
flux,METAT,0.00018088805414881998
flux,ASCBPL,0.0
flux,ACBIPGT,0.0
flux,ADOCBLS,0.0
flux,ADOCBIK,0.0
flux,TMPK,4.4919861999094494e-05
flux,HPPPNDO,0.0
flux,DHCINDO,0.0
flux,HKNDDH,0.0
flux,HKNTDH,0.0
flux,GLYCK2,0.0
flux,ENTCS,0.0
flux,SULR,0.04985137796977536
flux,MANPGH,0.0
flux,URDGLYCD,0.0
flux,CBMKr,0.12621615054001722
flux,AMANAPEr,0.0
flux,ACM6PH,0.0
flux,NNATr,0.0004588674692058703
flux,CYTDH,0.0
flux,PSERT,0.33511143649375064
flux,AIRC2,0.09020109723777281
flux,GAPD,9.719139872173969
flux,HEX1,10.0
flux,GND,0.0
flux,TAUDO,0.0
flux,DM_amob_c,4.028687174806681e-07
flux,ME2,0.0
flux,ARGSL,0.059582671840530566
flux,CBPS,0.0
flux,GLU5K,0.044528072171344545
flux,IPPS,0.09075242307764145
flux,EX_mg2_e,-0.001747443062072307
flux,ACOATA,0.0
flux,MLTG2,0.0
flux,MLTG1,0.0
flux,AMALT3,0.0
flux,MLTP3,0.0
flux,SPODM,0.0
flux,AHCYSNS,9.024259271566966e-05
flux,TMK,0.0
flux,NTPP4,0.0
flux,NTPP3,0.0
flux,NTPP6,0.0
flux,NTPP7,0.0
flux,NTPP8,0.0
flux,P5CR,0.044528072171344545
flux,CYANST,0.0
flux,DHPPDA2,8.983972399819478e-05
flux,G5SADs,0.044528072171344545
flux,GMAND,0.0
flux,PPCSCT,0.0
flux,CYTD,0.0
flux,DCYTD,0.0
flux,DBTS,4.028687174806681e-07
flux,DCTPD,0.0
flux,DHDPS,0.07472187394036817
flux,G1PACT,0.019033129688656683
flux,GART,0.02233302735354452
flux,CSND,0.0
flux,GF6PTA,0.019033129688656683
flux,H2SO,0.0
flux,GLUCYS,0.0
flux,GLUN,0.0
flux,GLUPRT,0.0902460170997719
flux,GMPR,0.0
flux,NADS1,0.00045886746921021306
flux,NTRIR2x,0.0
flux,OCBT,0.059582671840530566
flux,GARFT,0.06791298974621895
flux,GPDDA1,0.0
flux,GPDDA2,0.0
flux,PHETA1,-0.037318736472002456
flux,PPND,0.027821912194856198
flux,TRPS1,0.0
flux,PRAMPC,0.01908348827834177
flux,MCITL2,0.0
flux,DXYLK,0.0
flux,MDH3,0.0
flux,SOTA,0.0
flux,SGSAD,0.0
flux,PTA2,0.0
flux,MDH2,0.0
flux,ACOTA,-0.059582671840530566
flux,GPDDA5,0.0
flux,PDX5PS,4.4919861999094494e-05
flux,PPBNGS,0.00035935889599275595
flux,PPNCL2,0.00013576675779099792
flux,PRAGSr,0.09024601709973012
flux,PRFGS,0.0902460170997719
flux,EX_acac_e,0.0
flux,ETHAAL,0.0
flux,MAN1PT2,0.0
flux,AP4AH,0.0
flux,AP5AH,0.0
flux,ADNCYC,0.0
flux,MI1PP,0.0
flux,MCITS,0.0
flux,PPAKr,0.0
flux,NTP3,0.0
flux,PPM2,0.0
flux,MOAT2,0.003919106883651939
flux,EX_adn_e,0.0
flux,EX_ins_e,0.0
flux,G6PDH2r,9.796349393300034
flux,NADH5,0.0
flux,MOHMT,0.00013576675779099792
flux,EX_glyc3p_e,0.0
flux,EX_lcts_e,0.0
flux,EX_nac_e,0.0
flux,EX_ocdca_e,0.0
flux,GMPS,0.04899447620769398
flux,FTHFLi,0.0
flux,UDPGD,0.0
flux,GLCRD,0.0
flux,PPPNDO,0.0
flux,CHRPL,4.4919861999094494e-05
flux,TDPAGTA,0.0
flux,UACMAMO,0.0
flux,FBA3,0.028373640903396335
flux,PMPK,4.4919861999094494e-05
flux,LCADi,0.0
flux,ADK3,0.0036844228300196846
flux,GLUDC,0.0
flux,BSORy,0.0
flux,ADSK,0.04985137796977536
flux,HSDy,-0.1406267645643311
flux,CYSTL,0.031002963588083552
flux,SHSL1,0.031002963588083552
flux,SSALy,0.0
flux,EX_dad_2_e,0.0
flux,EX_ser__D_e,0.0
flux,EX_gam6p_e,0.0
flux,EX_15dap_e,0.0
flux,EX_ocdcea_e,0.0
flux,EX_cynt_e,0.0
flux,EX_galctn__D_e,0.0
flux,EX_glyb_e,0.0
flux,3HCINNMH,0.0
flux,BSORx,0.0
flux,NMNt7pp,0.0
flux,GLUtex,0.0
flux,GLYtex,0.0
flux,GLYALDtex,0.0
flux,GLYBtex,0.0
flux,GLYCtex,0.0
flux,GLYC3Ptex,0.0
flux,GLYCLTtex,0.0
flux,GTPtex,0.0
flux,GUAtex,0.0
flux,Htex,-18.81962440292193
flux,H2tex,0.0
flux,H2Otex,-23.113839126470452
flux,FACOAL160t2pp,0.0
flux,FACOAL180t2pp,0.0
flux,SPODMpp,0.0
flux,NO3R1bpp,0.0
flux,O2tpp,17.364649627183894
flux,PHYTSpp,0.0
flux,PPTHpp,0.0
flux,PYRt2rpp,0.0
flux,NO3R2pp,0.0
flux,NTP3pp,0.0
flux,NO3R2bpp,0.0
flux,THD2pp,0.0
flux,TMAOR1pp,0.0
flux,TMAOR2pp,0.0
flux,XANtpp,0.0
flux,DAPtex,0.0
flux,12PPDStex,0.0
flux,DDGLCNtex,0.0
flux,26DAHtex,0.0
flux,HCINNMtex,0.0
flux,HPPPNtex,0.0
flux,ACtex,-16.96876514250664
flux,ACALDtex,0.0
flux,ACMANAtex,0.0
flux,ACMUMtex,0.0
flux,ACACT7r,0.05601003205390498
flux,PSP_L,0.33511143649375064
flux,ACACT2r,0.07168645958847719
flux,ACACT3r,0.07168645958847719
flux,ACACT4r,0.07168645958847719
flux,SUCCt2_2pp,0.0
flux,SUCFUMtpp,0.0
flux,SUCptspp,0.0
flux,SULabcpp,0.0
flux,TSULabcpp,0.0
flux,TARTRt7pp,0.0
flux,AHGDx,0.0
flux,TAURabcpp,0.0
flux,THMDt2pp_copy1,0.0
flux,EX_ca2_e,-0.0010484658372433842
flux,EX_so3_e,0.0
flux,Kt2pp,0.03931857678560203
flux,AKGt2rpp,0.0
flux,XYLt2pp,0.0
flux,EX_ascb__L_e,0.0
flux,EX_ala_B_e,0.0
flux,EX_agm_e,0.0
flux,EX_minohp_e,0.0
flux,EX_ppt_e,0.0
flux,EX_hxa_e,0.0
flux,EX_lyx__L_e,0.0
flux,EX_acmum_e,0.0
flux,EX_dca_e,0.0
flux,EX_all__D_e,0.0
flux,EX_octa_e,0.0
flux,EX_xylu__L_e,0.0
flux,EX_gdp_e,0.0
flux,EX_gtp_e,0.0
flux,THMabcpp,0.0
flux,THMDt2pp_copy2,0.0
flux,THRabcpp,0.0
flux,TREptspp,0.0
flux,TRPt2rpp,0.0
flux,TYRt2rpp,0.0
flux,URIt2pp_copy1,0.0
flux,URIt2pp_copy2,0.0
flux,VALabcpp,0.0
flux,XTSNt2rpp,0.0
flux,XYLabcpp,0.0
flux,XYLUt2pp,0.0
flux,THRt4pp,0.0
flux,EX_fruur_e,0.0
flux,GALtex,0.0
flux,GALCTtex,0.0
flux,GALCTNtex,0.0
flux,GALTtex,0.0
flux,GALURtex,0.0
flux,GTPCI,0.00013475958599728965
flux,FDMO,0.0
flux,FEOXAMabcpp,0.0
flux,CBL1abcpp,0.0
flux,ACACt2pp,0.0
flux,ACGAptspp,0.0
flux,ACMANAptspp,0.0
flux,ACNAMt2pp,0.0
flux,CHOLD,0.0
flux,DRPA,0.0
flux,TKT2,-0.11646222887634394
flux,EX_ch4_e,0.0
flux,FEENTERabcpp,0.0
flux,FECRMabcpp,0.0
flux,GAMtex,0.0
flux,GBBTNtex,0.0
flux,ARBt2rpp,0.0
flux,DAPabcpp,0.0
flux,CO2tpp,-17.794514678140104
flux,DHAtpp,0.0
flux,DMSOR1pp,0.0
flux,ARGabcpp,0.0
flux,ARGAGMt7pp,0.0
flux,ASCBptspp,0.0
flux,ASNt2rpp,0.0
flux,ASPabcpp,0.0
flux,ASPt2pp,0.0
flux,ASPt2_2pp,0.0
flux,ASPt2_3pp,0.0
flux,HIStex,0.0
flux,HXAtex,0.0
flux,HYXNtex,0.0
flux,IDONtex,0.0
flux,ILEtex,0.0
flux,INSTtex,0.0
flux,INStex,0.0
flux,Ktex,0.03931857678560391
flux,D_LACtex,0.0
flux,NTD8pp,0.0
flux,FRULYStex,0.0
flux,EX_fad_e,0.0
flux,GALCTt2rpp,0.0
flux,GALt2pp,0.0
flux,ASPtex,0.0
flux,ABUTt2pp,0.0
flux,CYSabcpp,0.0
flux,SBTptspp,0.0
flux,TREHpp,0.0
flux,CYTBDpp,0.06707260560156246
flux,CYTBD2pp,6.168980943756314
flux,ACALDtpp,0.0
flux,ACt2rpp,-16.96876514250664
flux,EX_fe3dcit_e,0.0
flux,EX_fe3hox_e,0.0
flux,EX_fecrm_e,0.0
flux,EX_feenter_e,0.0
flux,EX_feoxam_e,0.0
flux,EX_cbi_e,0.0
flux,EX_arbtn_fe3_e,0.0
flux,EX_cpgn_e,0.0
flux,EX_adocbl_e,0.0
flux,ATPS4rpp,0.084792031537404
flux,INDOLEtex,0.0
flux,L_LACtex,0.0
flux,ACt4pp,0.0
flux,ADEt2rpp,0.0
flux,ADNt2pp_copy1,0.0
flux,ADNt2pp_copy2,0.0
flux,ALAabcpp,0.0
flux,ALLabcpp,0.0
flux,ALLTNt2rpp,0.0
flux,ARBabcpp,0.0
flux,ECOAH8,0.0
flux,GLCDpp,0.0
flux,GUAtpp,0.0
flux,HYD2pp,0.0
flux,HYXNtpp,0.0
flux,NACtpp,0.0
flux,FE3DCITabcpp,0.0
flux,CPGNtonex,0.0
flux,GLCRtex,0.0
flux,GLCNtex,0.0
flux,GLCURtex,0.0
flux,GLNtex,0.0
flux,O2tex,17.364649627183894
flux,EX_ppa_e,0.0
flux,OCTAtex,0.0
flux,ORNtex,0.0
flux,ECOAH5,0.07168645958847719
flux,DHFS,0.00013475958599728965
flux,CITt7pp,0.0
flux,CRNt7pp,0.0
flux,EX_ni2_e,-6.506329782496323e-05
flux,EX_no_e,0.0
flux,CHLabcpp,0.0
flux,DGSNt2pp,0.0
flux,DINSt2pp,0.0
flux,DURIt2pp,0.0
flux,FE2abcpp,0.0
flux,FRUptspp,0.0
flux,FUCtpp,0.0
flux,FUMt2_2pp,0.0
flux,FUMt2_3pp,0.0
flux,FEENTERtonex,0.0
flux,CSNt2pp,0.0
flux,CYNTt2pp,0.0
flux,CYTDt2pp_copy1,0.0
flux,CYTDt2pp_copy2,0.0
flux,DADNt2pp,0.0
flux,DCYTt2pp,0.0
flux,DDGLCNt2rpp,0.0
flux,RMNtex,0.0
flux,EX_meoh_e,4.028687174806681e-07
flux,MALTTRtexi,0.0
flux,MALTTTRtexi,0.0
flux,MALTPTtexi,0.0
flux,MALTtexi,0.0
flux,GLCtex_copy1,0.0
flux,FE3DCITtonex,0.0
flux,PHEtex,0.0
