Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
UACGAMtex,b1377,0.03239575788696222,3.538566464244525,2.325691745047871
UDPACGALtex,b1377,0.03239575788696222,3.538566464244525,2.325691745047871
MSO3tex,b1377,0.03239575788696222,12.784230921996365,4.811788768070391
GLYC2Ptex,b1377,0.03239575788696222,7.234175721019501,3.828773677155106
PSERtex,b1377,0.03239575788696222,7.623965928801252,3.983208860477821
R5Ptex,b1377,0.03239575788696222,17.405722215994793,7.101171741118094
THRPtex,b1377,0.03239575788696222,28.175757072878707,19.41130131337047
TYRPtex,b1377,0.03239575788696222,9.204939138703075,2.77912789322739
CITtex,b1377,0.03239575788696222,6.239288007340424,4.338685343589991
ACGAtex,b1377,0.03239575788696222,12.117010925722932,5.366650277682535
G6Ptex,b1377,0.03239575788696222,19.9311157697433,8.842863058545504
MOBDtex,b1377,0.03239575788696222,6.122867452146332,4.197297831836589
NI2tex,b1377,0.03239575788696222,,
H2O2tex,b1377,0.03239575788696222,8.641521672586734,4.686980436822933
ADEtex,b1377,0.03239575788696222,5.12076688254494,2.044523076271896
AGMtex,b1377,0.03239575788696222,2.0979794455942478,1.0844197967720923
ALAtex,b1377,0.03239575788696222,4.192369928771281,2.62604928898538
BALAtex,b1377,0.03239575788696222,5.342301736397653,2.9774637905421875
DALAtex,b1377,0.03239575788696222,4.192369928771281,2.62604928898538
AMPtex,b1377,0.03239575788696222,,
ARBtex,b1377,0.03239575788696222,12.68594964181184,11.557738829830589
ARGtex,b1377,0.03239575788696222,7.942497682094592,3.830117540260422
ASCBtex,b1377,0.03239575788696222,5.265205148280096,3.759800747811604
MMETtex,b1377,0.03239575788696222,5.052959402523823,1.941238779317556
FE3tex,b1377,0.03239575788696222,10.566401384814515,4.234782465765959
MG2tex,b1377,0.03239575788696222,9.207653878782972,3.8738043712333785
Zn2tex,b1377,0.03239575788696222,8.78330518821924,4.405919309472657
CD2tex,b1377,0.03239575788696222,8.38611172862216,3.81478573070248
ASO3tex,b1377,0.03239575788696222,10.852481737448125,5.009490667345464
MANGLYCtex,b1377,0.03239575788696222,5.006278024172254,2.6404831257906904
FRUURtex,b1377,0.03239575788696222,41.40945269139511,17.33886566029368
GLYCAtex,b1377,0.03239575788696222,4.977918202558917,2.731656662749625
COBALT2tex,b1377,0.03239575788696222,7.209761333714061,3.098638704149446
DIMPtex,b1377,0.03239575788696222,3.093625954268525,1.848286638247072
XTSNtex,b1377,0.03239575788696222,4.450729501905116,1.860436082295096
HG2tex,b1377,0.03239575788696222,7.47024302063122,3.187749339699365
DHAtex,b1377,0.03239575788696222,9.339088630159642,4.383938508751254
ETOHtex,b1377,0.03239575788696222,6.962078035088192,3.297962290065704
ACACtex,b1377,0.03239575788696222,7.246388466856364,3.488828395433142
H2Stex,b1377,0.03239575788696222,6.86677102738846,2.475995351778902
4PEPTtex,b1377,0.03239575788696222,14.181516066688069,7.111361179393642
CU2tex,b1377,0.03239575788696222,7.58412945744135,3.09020770816603
CLtex,b1377,0.03239575788696222,6.466845827274466,2.0088040141401104
PROtex,b1377,0.03239575788696222,5.440253411853464,2.7792856626521742
SBTtex,b1377,0.03239575788696222,5.45552772801683,2.5435904710169104
AKGtex,b1377,0.03239575788696222,55.56341034644895,26.180478759840373
ALLTNtex,b1377,0.03239575788696222,26.99693975298424,14.68467190673491
ASNtex,b1377,0.03239575788696222,7.624482267392264,3.749429818413312
TYMtex,b1377,0.03239575788696222,6.199027633453933,2.758220356782067
CMPtex,b1377,0.03239575788696222,4.629352275191615,1.3943969602298745
DUMPtex,b1377,0.03239575788696222,6.261680518859713,3.4570597693043403
XMPtex,b1377,0.03239575788696222,4.941628803183061,2.4825281045253678
3PEPTtex,b1377,0.03239575788696222,,
ANHGMtex,b1377,0.03239575788696222,2.5382996927827115,1.0500935002246634
FALDtex,b1377,0.03239575788696222,10.424141689496984,3.840800828835528
CYSDtex,b1377,0.03239575788696222,6.756831363734176,2.2871421540307044
G3PItex,b1377,0.03239575788696222,8.453984071559448,3.2465947620305733
G3PGtex,b1377,0.03239575788696222,5.6151218189638445,2.5257713524651377
G3PEtex,b1377,0.03239575788696222,4.361139490259304,2.4729841366267924
G3PCtex,b1377,0.03239575788696222,5.336886693416479,3.170694040243617
DAMPtex,b1377,0.03239575788696222,2.519748277802731,1.3518824284324686
DCMPtex,b1377,0.03239575788696222,1.867386160123362,1.0067670732599563
DGMPtex,b1377,0.03239575788696222,2.361976742009122,1.3855059403416454
DTMPtex,b1377,0.03239575788696222,3.065080285740478,1.99481482484205
GMPtex,b1377,0.03239575788696222,2.998187222596198,0.9758565070690765
IMPtex,b1377,0.03239575788696222,9.376328213064596,5.118024255202828
UMPtex,b1377,0.03239575788696222,6.662783865241588,3.0830297811969243
G1Ptex,b1377,0.03239575788696222,,
SKMtex,b1377,0.03239575788696222,43.12963214937715,11.675767649438445
MNtex,b1377,0.03239575788696222,7.403748022499672,3.292591165117776
GAL1Ptex,b1377,0.03239575788696222,28.369603439033007,15.304507222066574
O2Stex,b1377,0.03239575788696222,,
HOMtex,b1377,0.03239575788696222,9.521414518385871,4.221814266621295
SO2tex,b1377,0.03239575788696222,8.150377341507406,3.899135497075676
ACSERtex,b1377,0.03239575788696222,6.133809461219262,3.25021201443908
ALAALAtex,b1377,0.03239575788696222,11.294877707985773,5.9061562930627245
MALtex,b1377,0.03239575788696222,10.661147651448903,5.792305287796421
NO3tex,b1377,0.03239575788696222,13.473009142071907,8.136090479103059
GSNtex,b1377,0.03239575788696222,3.8950585610642063,1.648209565245933
FORtex,b1377,0.03239575788696222,13.335874294205029,6.88896177318296
RIBtex,b1377,0.03239575788696222,10.228396449529535,4.073728597436228
THMtex,b1377,0.03239575788696222,3.239314677703025,2.1349571814120845
XYLUtex,b1377,0.03239575788696222,12.275868331216012,5.344078614502792
ALLtex,b1377,0.03239575788696222,12.251317955914834,5.032003218749537
34dhpactex,b1377,0.03239575788696222,22.130721913057897,14.754986773453032
23DAPPAtex,b1377,0.03239575788696222,3.5659554629414023,1.2290831382747918
GLCtex_copy2,b1377,0.03239575788696222,15.813313682878592,10.287005148638238
PPALtex,b1377,0.03239575788696222,12.109440210021043,3.832754817969748
CA2tex,b1377,0.03239575788696222,8.35414543750841,2.986360457356353
CUtex,b1377,0.03239575788696222,8.14664741843767,3.529280015326308
12PPDRtex,b1377,0.03239575788696222,7.43639646866805,3.747562355340573
F6Ptex,b1377,0.03239575788696222,3.7518970940873126,2.593632773879296
GAMAN6Ptex,b1377,0.03239575788696222,4.3247637753633175,1.8677953741585995
PROGLYtex,b1377,0.03239575788696222,8.569591817426195,3.862049338228732
CGLYtex,b1377,0.03239575788696222,7.838650527603397,4.314296241622808
GTHOXtex,b1377,0.03239575788696222,32.10026214673219,17.909304936123544
GTHRDtex,b1377,0.03239575788696222,35.87434693554938,23.527006754022796
TUNGStex,b1377,0.03239575788696222,13.101014272369731,7.90400298989289
GALCTNLtex,b1377,0.03239575788696222,4.790694840363882,2.384836888880507
MALDtex,b1377,0.03239575788696222,10.661147651448903,5.792305287796421
OROTtex,b1377,0.03239575788696222,14.66431847853842,3.968151391187914
5DGLCNtex,b1377,0.03239575788696222,41.40945269139511,17.33886566029368
PPAtex,b1377,0.03239575788696222,,
PSCLYStex,b1377,0.03239575788696222,56.2863626683472,51.62656728334122
THYMtex,b1377,0.03239575788696222,3.6603891454235664,2.004959934549335
MINCYCtex,b1377,0.03239575788696222,3.643145773742288,2.1206772901458364
DOXRBCNtex,b1377,0.03239575788696222,0.4551363229475441,0.2665663578214834
CMtex,b1377,0.03239575788696222,5.0124296060648765,5.259902172120452
LALALGLUtex,b1377,0.03239575788696222,5.289950057073551,2.8049497700502077
5MTRtex,b1377,0.03239575788696222,3.666534964938612,1.0053516433812562
LALADGLUtex,b1377,0.03239575788696222,5.289950057073551,2.8049497700502077
3HPPtex,b1377,0.03239575788696222,6.27319358374112,3.136012537168568
FUSAtex,b1377,0.03239575788696222,12.735530324017432,7.500960825799063
QUIN2tex,b1377,0.03239575788696222,27.178887367989724,13.884291007413571
SELtex,b1377,0.03239575788696222,18.32373278060223,11.773642418749942
MEOHtex,b1377,0.03239575788696222,5.582560529463673,3.272100277247873
TTRCYCtex,b1377,0.03239575788696222,15.234938731497488,7.9322546680051875
SLNTtex,b1377,0.03239575788696222,15.637054764901928,5.453665599515207
TARTRDtex,b1377,0.03239575788696222,8.527319172451481,4.618700037356611
BTNtex,b1377,0.03239575788696222,4.00539498974479,2.81797578766152
ARBTtex,b1377,0.03239575788696222,20.47436502353286,10.416054627104566
PYDXtex,b1377,0.03239575788696222,6.479380707318643,2.271836448887604
PYDXNtex,b1377,0.03239575788696222,2.009582148423984,1.4099087006390387
PYDAMtex,b1377,0.03239575788696222,1.7377572917357185,0.8062445128963126
CHTBStex,b1377,0.03239575788696222,,
CRNDtex,b1377,0.03239575788696222,11.707941266372234,6.575922441666027
DXYLONtex,b1377,0.03239575788696222,,
PSURItex,b1377,0.03239575788696222,,
FMNtex,b1377,0.03239575788696222,7.052916320151525,3.294868000541848
CLBtex,b1377,0.03239575788696222,24.79719878452493,10.685660657812797
FADtex,b1377,0.03239575788696222,10.615097498330345,10.261314806563092
2DGLCtex,b1377,0.03239575788696222,,
URATEtex,b1377,0.03239575788696222,15.794897738007052,6.26139004255126
Ftex,b1377,0.03239575788696222,,
CYSItex,b1377,0.03239575788696222,6.976040633359219,3.414747163745681
CS1tex,b1377,0.03239575788696222,,
MEPNtex,b1377,0.03239575788696222,,
4ABZGLUtex,b1377,0.03239575788696222,,
METGLCURtex,b1377,0.03239575788696222,,
AI2tex,b1377,0.03239575788696222,4.237050747478863,1.8007220291399
FBA,b2925,0.021069252588809685,0.5160721521981406,0.2492893522282189
FBA3,b2925,0.021069252588809685,1.152085386872587,1.233844156087908
FORtppi,b2492,0.01251834580644572,11.125391187167113,2.4088311200276875
FORt2pp,b2492,0.01251834580644572,11.125391187167113,2.4088311200276875
GAPD,b1779,0.012236499117252064,5.886184750840132,6.964355458282802
E4PD,b1779,0.012236499117252064,4.656511782446253,3.533395782374268
NADPHHR,b1779,0.012236499117252064,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.012236499117252064,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.012236499117252064,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.012236499117252064,5.978916691305919,3.7950608063789177
PGL,b0767,0.008838511314623586,3.80207738639907,1.4882672409540263
PFK_3,b3916,0.006472319494906724,1.4021446497670245,0.7079459461237333
PFK_2,b3916,0.006472319494906724,1.4021446497670245,0.7079459461237333
PFK,b3916,0.006472319494906724,1.4021446497670245,0.7079459461237333
PGM,b3612,0.003995359460017165,21.25450674043004,8.7020774556194
PGK,b2926,0.003950843150626333,21.444911178828583,13.820985695769108
MCOATA,b1092,0.003433102954766395,,
ENO,b2779,0.002616254140994026,39.51012302793309,38.34386877832844
NH4tpp,b0451,0.0023528642331841626,14.52751450115368,5.804486286501896
GND,b2029,0.0021585201776113923,28.390759635655428,16.218369689513064
SUCCt2_2pp,b0010,0.0021578079535026374,13.133346973869736,16.172779746813536
ACt2rpp,b0010,0.0021578079535026374,13.80197409522924,18.35849703024557
DHAD2,b3771,0.0020701182099510116,3.337946188792455,2.351876529753771
DHAD1,b3771,0.0020701182099510116,1.9679528277868148,2.0097844792438053
PTAr,b2458,0.0019654127269435927,24.846711605104662,17.287642588804175
RPE,b3386,0.0019533364744527097,15.247958126129651,5.24490065667803
ADSS,b4177,0.001926042490182925,0.3579127807977368,0.1438778052592717
G6PDH2r,b1852,0.0018773233282697145,49.49225088079128,42.59717052465998
KARA1,b3774,0.0014217959425327324,0.1924473388780372,0.3640834601907142
KARA2,b3774,0.0014217959425327324,1.013493753251695,0.4990870988040762
DPR,b3774,0.0014217959425327324,0.6080001743124976,0.4435384084459577
AACPS1,b2836,0.0013229144464711067,,
AACPS2,b2836,0.0013229144464711067,,
AACPS3,b2836,0.0013229144464711067,,
AACPS4,b2836,0.0013229144464711067,,
AACPS5,b2836,0.0013229144464711067,,
AACPS6,b2836,0.0013229144464711067,,
AACPS7,b2836,0.0013229144464711067,,
2AGPGAT180,b2836,0.0013229144464711067,3.692395717504218,4.030472417529534
2AGPGAT181,b2836,0.0013229144464711067,0.9392253970983966,0.982219276010289
AACPS8,b2836,0.0013229144464711067,,
AACPS9,b2836,0.0013229144464711067,,
2AGPEAT160,b2836,0.0013229144464711067,1.6975689129552465,1.2214254143634955
2AGPGAT141,b2836,0.0013229144464711067,0.9392253970983966,0.982219276010289
2AGPEAT180,b2836,0.0013229144464711067,3.711965902974535,2.975960257125411
2AGPEAT181,b2836,0.0013229144464711067,1.1073691996373554,0.7896028395437655
2AGPGAT140,b2836,0.0013229144464711067,3.692395717504218,4.030472417529534
2AGPGAT161,b2836,0.0013229144464711067,,
2AGPEAT140,b2836,0.0013229144464711067,1.6975689129552465,1.2214254143634955
2AGPEAT120,b2836,0.0013229144464711067,3.711965902974535,2.975960257125411
2AGPEAT161,b2836,0.0013229144464711067,,
2AGPEAT141,b2836,0.0013229144464711067,1.1073691996373554,0.7896028395437655
2AGPGAT160,b2836,0.0013229144464711067,3.692395717504218,4.030472417529534
2AGPGAT120,b2836,0.0013229144464711067,,
PGI,b4025,0.0010919667005149186,43.08484146032884,10.285521952603474
IMPC,b4006,0.0010733293791982484,4.958492251094768,1.0241707426279112
AICART,b4006,0.0010733293791982484,2.8635772435949223,0.8604742284844525
GLCDpp,b0837,0.0009167820963969263,30.820597071884777,27.0621045243415
PSP_L,b4388,0.0006909393235031415,5.1315775101276015,3.1619845657448917
PIt2rpp,b3493,0.0006574734512478938,5.56914960551695,3.5070831290332123
AHGDx,b2913,0.0006163933672027638,5.17496184332717,4.051149161115842
PGCD,b2913,0.0006163933672027638,8.473661733091243,9.174738519899972
ARHGDx,b2913,0.0006163933672027638,6.177973388590607,7.4602178944030415
ACONTb,b1276,0.0005816839592766886,15.810909144919693,5.079121075228847
ACONTa,b1276,0.0005816839592766886,12.836813070561012,6.855491474548118
ALATA_D2,b2551,0.0005713295563783318,4.309687198548684,2.487650826200244
ALATA_L2,b2551,0.0005713295563783318,4.309687198548684,2.487650826200244
GHMT2r,b2551,0.0005713295563783318,5.981482503373234,3.416574212129174
THRA2,b2551,0.0005713295563783318,7.197102109793983,5.512605594576939
THRA,b2551,0.0005713295563783318,7.197102109793983,5.512605594576939
THFAT,b2551,0.0005713295563783318,6.956934560639143,3.687115922506326
IPPS,b0074,0.0005655836651884083,3.2451265987851188,2.0255192907308697
OHPBAT,b0907,0.000559218375479406,5.545192021834003,2.2011574105180616
SDPTA,b0907,0.000559218375479406,41.24356750405515,22.898614562413933
PSERT,b0907,0.000559218375479406,8.411325920393555,3.5247547317465724
ACOAD1fr,b1695,0.0005325695220223261,2.043066959847844,2.058866268414443
PYK,b1854,0.0005181575337147566,12.309602825492153,7.533456417558905
PYK2,b1854,0.0005181575337147566,6.324135832501479,2.2580172654821142
PYK3,b1854,0.0005181575337147566,5.534491359394793,3.989529850514688
PYK4,b1854,0.0005181575337147566,6.0077572349810415,4.12916856920063
PYK6,b1854,0.0005181575337147566,4.834534180373483,2.4966442838328025
ECOAH4,b2341,0.0004606987050333273,4.233010799106918,2.165430139925113
ECOAH6,b2341,0.0004606987050333273,4.233010799106918,2.165430139925113
HACD5,b2341,0.0004606987050333273,6.147350252998474,3.999462593119381
HACD6,b2341,0.0004606987050333273,6.147350252998474,3.999462593119381
ECOAH1,b2341,0.0004606987050333273,5.949871930228377,3.803268452355175
ECOAH2,b2341,0.0004606987050333273,5.482495844094448,3.044349823932982
ECOAH3,b2341,0.0004606987050333273,4.924796610837327,2.758583599443384
HACD4,b2341,0.0004606987050333273,6.147350252998474,3.999462593119381
HACD7,b2341,0.0004606987050333273,6.147350252998474,3.999462593119381
HACD1,b2341,0.0004606987050333273,11.874310224656938,8.689246193604617
HACD2,b2341,0.0004606987050333273,5.750700142223723,3.376483277007532
ECOAH8,b2341,0.0004606987050333273,4.233010799106918,2.165430139925113
ECOAH5,b2341,0.0004606987050333273,4.233010799106918,2.165430139925113
HACD3,b2341,0.0004606987050333273,7.142172230967913,4.538951347064608
ECOAH7,b2341,0.0004606987050333273,4.233010799106918,2.165430139925113
HACD8,b2341,0.0004606987050333273,6.147350252998474,3.999462593119381
IPPMIb,b0072,0.0004478976259680029,14.949029459200688,13.492951060326456
IPPMIa,b0072,0.0004478976259680029,7.327394692635927,5.263987152745114
GARFT,b2500,0.0004297086721518001,0.8464285790278956,0.5002030829806187
GLNS,b3870,0.0004052828663519931,10.194704158027353,5.517641572711266
NADH9,b1004,0.0003972799820016377,42.87203559464059,68.22749296118333
NADH10,b1004,0.0003972799820016377,28.55337423375577,12.94177775620514
NADH5,b1004,0.0003972799820016377,28.55337423375577,12.94177775620514
ADSL2r,b1131,0.0003802064973456116,4.316080195086345,2.075566289379465
ADSL1r,b1131,0.0003802064973456116,5.236584174076454,4.006798602045122
DHORTS,b1062,0.0003794720475393927,4.462895650763036,2.2188431364901136
MTHFC,b0529,0.0003574446846313499,5.429191642316338,1.5384651821289466
MTHFD,b0529,0.0003574446846313499,,
ASPK,b0002,0.0003336183651759432,8.105934420488408,5.364388166843982
HSDy,b0002,0.0003336183651759432,11.191245754603932,7.64110832567258
ACOAD7f,b0221,0.0002915886954900817,6.486134684027124,6.781276853676098
ACOAD8f,b0221,0.0002915886954900817,6.486134684027124,6.781276853676098
ACOAD5f,b0221,0.0002915886954900817,3.481257289479746,2.519756812935495
ACOAD3f,b0221,0.0002915886954900817,6.486134684027124,6.781276853676098
ACOAD2f,b0221,0.0002915886954900817,6.486134684027124,6.781276853676098
ACOAD4f,b0221,0.0002915886954900817,,
