Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
AGMtex,b0929,0.020860280375399505,0.9678291926480972,0.6941379087221184
ALAtex,b0929,0.020860280375399505,2.7460367389728977,3.542832064955879
BALAtex,b0929,0.020860280375399505,2.503670735803758,2.340391868361756
DALAtex,b0929,0.020860280375399505,2.7460367389728977,3.542832064955879
AMPtex,b0929,0.020860280375399505,,
ARBtex,b0929,0.020860280375399505,4.943189663644076,3.035993231299817
ARGtex,b0929,0.020860280375399505,5.945672294398846,3.905073206573302
ASCBtex,b0929,0.020860280375399505,2.0845596986338646,1.3434394689394615
MMETtex,b0929,0.020860280375399505,3.4519358915266523,2.821933746594472
FE3tex,b0929,0.020860280375399505,7.804758184422267,4.638995155224
MG2tex,b0929,0.020860280375399505,6.200114293691548,4.22871914932034
Zn2tex,b0929,0.020860280375399505,5.462780756088283,3.422286834864507
CD2tex,b0929,0.020860280375399505,5.074410936747758,2.7688252988569784
ASO3tex,b0929,0.020860280375399505,7.400127069902616,5.754289805877974
MANGLYCtex,b0929,0.020860280375399505,2.7666328969597265,2.5866799963848384
FRUURtex,b0929,0.020860280375399505,20.20788628328745,16.14623615698951
GLYCAtex,b0929,0.020860280375399505,2.315033139533326,1.845708165243346
COBALT2tex,b0929,0.020860280375399505,4.505623747599255,2.7058727225502
DIMPtex,b0929,0.020860280375399505,1.6266257088949168,1.1128396174944597
XTSNtex,b0929,0.020860280375399505,2.20641039536272,1.1060462286728885
HG2tex,b0929,0.020860280375399505,5.575242257018131,3.490279588540701
DHAtex,b0929,0.020860280375399505,3.192199207574577,2.6398390502742037
ETOHtex,b0929,0.020860280375399505,3.1575655262844,2.278944064497968
ACACtex,b0929,0.020860280375399505,2.5634480016299057,2.2322919065013687
ACNAMtex,b0929,0.020860280375399505,2.175171567562104,2.13688472236174
H2Stex,b0929,0.020860280375399505,4.467049289765215,2.718636566630075
4PEPTtex,b0929,0.020860280375399505,8.201057748342226,9.210422998838215
CU2tex,b0929,0.020860280375399505,5.161976225311034,2.9554311066287
CLtex,b0929,0.020860280375399505,5.111495249504914,2.9843482002001327
PROtex,b0929,0.020860280375399505,2.59184148761704,1.4664846764449622
SBTtex,b0929,0.020860280375399505,2.558279071049386,1.874845189689145
AKGtex,b0929,0.020860280375399505,47.51125694445379,52.89085256591578
ALLTNtex,b0929,0.020860280375399505,15.841093236574062,9.973253398860097
ASNtex,b0929,0.020860280375399505,4.574765768341559,5.323232067756497
TYMtex,b0929,0.020860280375399505,2.690130488543229,2.0042549796691422
CMPtex,b0929,0.020860280375399505,2.1595265790234044,1.1234731664776196
DUMPtex,b0929,0.020860280375399505,3.53943970745448,3.628130385396206
XMPtex,b0929,0.020860280375399505,2.142775319067684,1.2884923830569304
3PEPTtex,b0929,0.020860280375399505,,
ANHGMtex,b0929,0.020860280375399505,1.22269666274023,0.8251178015332972
FALDtex,b0929,0.020860280375399505,7.590987342226333,4.962653867608982
CYSDtex,b0929,0.020860280375399505,4.199849015143157,4.166576909420814
G3PItex,b0929,0.020860280375399505,5.460073373633483,4.247138589681742
G3PGtex,b0929,0.020860280375399505,3.560834769341375,2.903178949443758
G3PEtex,b0929,0.020860280375399505,2.7793218345129604,3.7774846075223913
G3PCtex,b0929,0.020860280375399505,2.8091734654082,1.8513755349158845
DAMPtex,b0929,0.020860280375399505,1.1993853168157873,0.7482245032695615
DCMPtex,b0929,0.020860280375399505,1.0148781772449778,0.7703578909478354
DGMPtex,b0929,0.020860280375399505,1.2879663514615156,1.2955255962351038
DTMPtex,b0929,0.020860280375399505,1.900794615066247,2.071316348691969
GMPtex,b0929,0.020860280375399505,1.3104823102844434,0.9033535818374864
IMPtex,b0929,0.020860280375399505,4.817801879157372,3.9977045140878262
UMPtex,b0929,0.020860280375399505,2.8593230517738992,2.5172777681861787
G1Ptex,b0929,0.020860280375399505,,
SKMtex,b0929,0.020860280375399505,30.23085064946152,21.70709589405244
MNtex,b0929,0.020860280375399505,5.443831587050392,4.352102898610032
GAL1Ptex,b0929,0.020860280375399505,15.960315096845829,9.820281352890555
O2Stex,b0929,0.020860280375399505,,
HOMtex,b0929,0.020860280375399505,5.791582028032855,5.474783324226043
SO2tex,b0929,0.020860280375399505,5.939346185169414,3.735627869038012
ACSERtex,b0929,0.020860280375399505,2.5363733560453547,2.1973807937707064
ALAALAtex,b0929,0.020860280375399505,8.339765605036044,12.552004482745645
MALtex,b0929,0.020860280375399505,5.473068266692834,5.073730807925934
NO3tex,b0929,0.020860280375399505,7.981515568895257,4.2482908834228725
GSNtex,b0929,0.020860280375399505,1.7087702514837555,0.9955745799621366
FORtex,b0929,0.020860280375399505,12.077408571532729,7.3825157179959024
RIBtex,b0929,0.020860280375399505,4.075326687001324,3.0679287113978213
THMtex,b0929,0.020860280375399505,1.1312889191079347,0.5233664867609598
XYLUtex,b0929,0.020860280375399505,4.151453390429182,3.097542175479713
ALLtex,b0929,0.020860280375399505,4.8426492283031335,3.6705616891811466
34dhpactex,b0929,0.020860280375399505,11.073258881707648,15.692232092057807
23DAPPAtex,b0929,0.020860280375399505,1.8412467151741485,1.4431715002798775
GLCtex_copy2,b0929,0.020860280375399505,9.876904962257004,9.417323671491284
PPALtex,b0929,0.020860280375399505,11.243863204413737,8.289877724939599
CA2tex,b0929,0.020860280375399505,5.893907297335774,3.54720522180423
CUtex,b0929,0.020860280375399505,5.015528663555879,2.9419281074481223
12PPDRtex,b0929,0.020860280375399505,4.125969396162022,3.1609322098371813
F6Ptex,b0929,0.020860280375399505,1.762656698659678,1.9611772925244684
GAMAN6Ptex,b0929,0.020860280375399505,2.0354604298685754,1.1954118796703612
PROGLYtex,b0929,0.020860280375399505,4.966922778881321,3.775784614326418
CGLYtex,b0929,0.020860280375399505,3.8546665743096433,3.196916926530132
GTHOXtex,b0929,0.020860280375399505,26.101412825216148,27.33913661947351
GTHRDtex,b0929,0.020860280375399505,21.84832884830409,21.47677537483615
TUNGStex,b0929,0.020860280375399505,8.690193162709736,5.370622938728807
GALCTNLtex,b0929,0.020860280375399505,2.943647920491581,2.62883506820186
MALDtex,b0929,0.020860280375399505,5.473068266692834,5.073730807925934
OROTtex,b0929,0.020860280375399505,10.817269198907823,7.81706115648794
5DGLCNtex,b0929,0.020860280375399505,20.20788628328745,16.14623615698951
PPAtex,b0929,0.020860280375399505,,
PSCLYStex,b0929,0.020860280375399505,25.076155528868647,25.009757839213417
THYMtex,b0929,0.020860280375399505,1.753616583842491,1.181268647934896
MINCYCtex,b0929,0.020860280375399505,1.4832094628372272,1.1121643537486905
DOXRBCNtex,b0929,0.020860280375399505,0.1534522683796285,0.0669529174988213
CMtex,b0929,0.020860280375399505,1.429613348287453,0.7217418740199405
LALALGLUtex,b0929,0.020860280375399505,3.606253391400671,4.984289990136552
5MTRtex,b0929,0.020860280375399505,1.9295646293865203,1.4742098381035167
LALADGLUtex,b0929,0.020860280375399505,3.606253391400671,4.984289990136552
3HPPtex,b0929,0.020860280375399505,2.9805247880784043,2.772706319046959
FUSAtex,b0929,0.020860280375399505,4.821366699705023,3.970280267790428
QUIN2tex,b0929,0.020860280375399505,18.05672547539495,14.71527009415854
SELtex,b0929,0.020860280375399505,11.09012795097934,5.638117995088932
MEOHtex,b0929,0.020860280375399505,2.107667996764362,1.1724580293357536
TTRCYCtex,b0929,0.020860280375399505,8.955514668789295,8.536297892308347
SLNTtex,b0929,0.020860280375399505,13.975502442916826,10.531201866801702
TARTRDtex,b0929,0.020860280375399505,3.872935429891288,3.65770063446418
BTNtex,b0929,0.020860280375399505,2.1136392289760275,1.6683225352855642
ARBTtex,b0929,0.020860280375399505,8.70110663351906,5.842292711547838
PYDXtex,b0929,0.020860280375399505,3.217675601726188,2.19748322801349
PYDXNtex,b0929,0.020860280375399505,0.6592997127164054,0.3499961166297165
PYDAMtex,b0929,0.020860280375399505,0.760573729921669,0.3889015976837438
CHTBStex,b0929,0.020860280375399505,,
CRNDtex,b0929,0.020860280375399505,6.346103563953809,4.211936938298546
DXYLONtex,b0929,0.020860280375399505,,
PSURItex,b0929,0.020860280375399505,,
FMNtex,b0929,0.020860280375399505,2.2067159390810542,1.6154604411798743
CLBtex,b0929,0.020860280375399505,10.627105216990486,9.54497201933042
FADtex,b0929,0.020860280375399505,3.933109381602765,5.398366100702999
2DGLCtex,b0929,0.020860280375399505,,
URATEtex,b0929,0.020860280375399505,9.907218360101089,7.495373697535291
Ftex,b0929,0.020860280375399505,,
CYSItex,b0929,0.020860280375399505,4.750704008648684,5.661504240209574
CS1tex,b0929,0.020860280375399505,,
MEPNtex,b0929,0.020860280375399505,,
4ABZGLUtex,b0929,0.020860280375399505,,
METGLCURtex,b0929,0.020860280375399505,,
AI2tex,b0929,0.020860280375399505,1.8647664225327567,1.322814034942295
GLUtex_reverse,b0929,0.020860280375399505,7.23217162895048,7.317783415688857
GLYtex_reverse,b0929,0.020860280375399505,2.8148397544711528,2.801048652562628
GLYALDtex_reverse,b0929,0.020860280375399505,0.966005296952886,0.8287372835161272
GLYBtex_reverse,b0929,0.020860280375399505,2.5502068008564485,1.442181421612986
GLYCtex_reverse,b0929,0.020860280375399505,3.0654096271826075,1.7188701695901494
GLYC3Ptex_reverse,b0929,0.020860280375399505,1.7890549914607186,1.829059390543567
GLYCLTtex_reverse,b0929,0.020860280375399505,5.500698157044159,4.196162858663488
GTPtex_reverse,b0929,0.020860280375399505,1.0052389835738584,0.6461919008767675
Htex_reverse,b0929,0.020860280375399505,5.531675181320361,3.3240011057304213
H2tex_reverse,b0929,0.020860280375399505,4.609435854889709,2.52394502536727
H2Otex_reverse,b0929,0.020860280375399505,,
DAPtex_reverse,b0929,0.020860280375399505,3.5015834641945185,3.389045118104318
12PPDStex_reverse,b0929,0.020860280375399505,4.125969396162022,3.1609322098371813
DDGLCNtex_reverse,b0929,0.020860280375399505,2.8036468376679684,1.3592762370420883
26DAHtex_reverse,b0929,0.020860280375399505,24.18919078909408,18.200513503329468
HCINNMtex_reverse,b0929,0.020860280375399505,1.597378472839057,1.144376010011334
HPPPNtex_reverse,b0929,0.020860280375399505,1.8284074410277125,1.3806261652090357
ACtex_reverse,b0929,0.020860280375399505,5.916626787163383,5.502099458782729
ACALDtex_reverse,b0929,0.020860280375399505,17.197126354638193,11.175072941736229
ACMANAtex_reverse,b0929,0.020860280375399505,4.579595880005335,3.9130112129494647
GALtex_reverse,b0929,0.020860280375399505,4.8426492283031335,3.6705616891811466
GALCTtex_reverse,b0929,0.020860280375399505,7.664132963697424,6.040345836627029
GALCTNtex_reverse,b0929,0.020860280375399505,2.943647920491581,2.62883506820186
GALTtex_reverse,b0929,0.020860280375399505,2.558279071049386,1.874845189689145
GALURtex_reverse,b0929,0.020860280375399505,11.705744236804753,12.861995853577788
GAMtex_reverse,b0929,0.020860280375399505,1.3576376001808148,0.9288720290852892
GBBTNtex_reverse,b0929,0.020860280375399505,2.8504722624746552,2.889463594315058
HIStex_reverse,b0929,0.020860280375399505,1.0831508990934062,0.6202773574752178
HXAtex_reverse,b0929,0.020860280375399505,2.568956785800826,2.653908322896354
HYXNtex_reverse,b0929,0.020860280375399505,2.4271388628925856,1.2434365570914776
IDONtex_reverse,b0929,0.020860280375399505,2.943647920491581,2.62883506820186
ILEtex_reverse,b0929,0.020860280375399505,9.140645254475604,12.30875679847228
INSTtex_reverse,b0929,0.020860280375399505,6.726944868159815,4.553104198542986
Ktex_reverse,b0929,0.020860280375399505,8.977047508081023,4.756110360656276
D_LACtex_reverse,b0929,0.020860280375399505,4.849448476885575,4.505488530176358
FRULYStex_reverse,b0929,0.020860280375399505,25.076155528868647,25.009757839213417
ASPtex_reverse,b0929,0.020860280375399505,3.771337153956958,2.9830645895650862
INDOLEtex_reverse,b0929,0.020860280375399505,0.5116230114214975,0.4096192355354342
L_LACtex_reverse,b0929,0.020860280375399505,4.849448476885575,4.505488530176358
GLCRtex_reverse,b0929,0.020860280375399505,,
GLCNtex_reverse,b0929,0.020860280375399505,2.943647920491581,2.62883506820186
GLCURtex_reverse,b0929,0.020860280375399505,11.705744236804753,12.861995853577788
GLNtex_reverse,b0929,0.020860280375399505,9.546852873127786,10.878943040538031
O2tex_reverse,b0929,0.020860280375399505,3.1999410397638,1.861363296733526
OCTAtex_reverse,b0929,0.020860280375399505,1.9049527634005337,2.106645414756431
ORNtex_reverse,b0929,0.020860280375399505,21.08585402079777,20.28017659509848
RMNtex_reverse,b0929,0.020860280375399505,13.098152817205138,10.121104233826363
PHEtex_reverse,b0929,0.020860280375399505,1.6413423541102583,0.901867699262032
PItex_reverse,b0929,0.020860280375399505,6.947204447844189,8.336031593550082
PNTOtex_reverse,b0929,0.020860280375399505,1.0224710016068774,0.771328317135948
PPPNtex_reverse,b0929,0.020860280375399505,2.8684101505429966,2.4446845570041127
PPTtex_reverse,b0929,0.020860280375399505,,
PTRCtex_reverse,b0929,0.020860280375399505,4.778460045585211,4.517364458138675
PYRtex_reverse,b0929,0.020860280375399505,11.131973368908692,11.524157864033604
DSERtex_reverse,b0929,0.020860280375399505,2.7466934525232616,2.7965413387907625
SERtex_reverse,b0929,0.020860280375399505,2.7466934525232616,2.7965413387907625
SO4tex_reverse,b0929,0.020860280375399505,5.395537599552384,4.630364106676218
SPMDtex_reverse,b0929,0.020860280375399505,9.210010322276238,8.526994671647802
SUCCtex_reverse,b0929,0.020860280375399505,6.84311317110205,6.223966330266868
SUCRtex_reverse,b0929,0.020860280375399505,28.02920665036613,18.659831623926507
TARTRtex_reverse,b0929,0.020860280375399505,3.872935429891288,3.65770063446418
TAURtex_reverse,b0929,0.020860280375399505,49.27378153972919,56.66302678324681
THRtex_reverse,b0929,0.020860280375399505,3.688483378252619,3.2309408845121625
THMDtex_reverse,b0929,0.020860280375399505,2.8528584108785,2.529290487386465
METDtex_reverse,b0929,0.020860280375399505,19.7117116109464,20.155625068737383
METtex_reverse,b0929,0.020860280375399505,19.7117116109464,20.155625068737383
MNLtex_reverse,b0929,0.020860280375399505,2.558279071049386,1.874845189689145
NAtex_reverse,b0929,0.020860280375399505,8.129944578240778,5.03419632773619
NACtex_reverse,b0929,0.020860280375399505,1.9107508245764888,1.2218179350228433
NH4tex_reverse,b0929,0.020860280375399505,7.038524370372056,4.555505251827849
BUTtex_reverse,b0929,0.020860280375399505,,
CHLtex_reverse,b0929,0.020860280375399505,1.6281834215424236,1.0122727335795385
CO2tex_reverse,b0929,0.020860280375399505,7.997284328563261,5.316014972866263
CRNtex_reverse,b0929,0.020860280375399505,6.346103563953809,4.211936938298546
DINStex_reverse,b0929,0.020860280375399505,3.902878979185343,2.567558931872051
DMStex_reverse,b0929,0.020860280375399505,4.559903116323912,2.708045188551941
CSNtex_reverse,b0929,0.020860280375399505,1.3030010069499325,0.4803423936135716
CYNTtex_reverse,b0929,0.020860280375399505,3.9750095289640406,3.343347346055812
CYStex_reverse,b0929,0.020860280375399505,4.199849015143157,4.166576909420814
CYTDtex_reverse,b0929,0.020860280375399505,2.4977855184939397,1.5770237079833411
DCAtex_reverse,b0929,0.020860280375399505,,
DGSNtex_reverse,b0929,0.020860280375399505,2.009011157994241,1.6717246184029109
LCTStex_reverse,b0929,0.020860280375399505,,
LEUtex_reverse,b0929,0.020860280375399505,6.948312357057871,8.556548428729217
LYStex_reverse,b0929,0.020860280375399505,10.818112490120292,11.425589888661948
LYXtex_reverse,b0929,0.020860280375399505,11.59711682886788,7.0689139301738
MANtex_reverse,b0929,0.020860280375399505,9.876904962257004,9.417323671491284
MAN6Ptex_reverse,b0929,0.020860280375399505,8.092511726517163,6.28672868341419
MELIBtex_reverse,b0929,0.020860280375399505,,
DMSOtex_reverse,b0929,0.020860280375399505,2.987643676508025,2.0678530151169845
FRUtex_reverse,b0929,0.020860280375399505,7.437178885769645,6.150846020934928
FUCtex_reverse,b0929,0.020860280375399505,,
FUMtex_reverse,b0929,0.020860280375399505,9.36101594725961,6.666304393798611
FE2tex_reverse,b0929,0.020860280375399505,7.194172048000034,5.060948499850652
NMNtex_reverse,b0929,0.020860280375399505,5.631279447275834,3.624864766936679
NO2tex_reverse,b0929,0.020860280375399505,7.850507780381915,5.420515587945756
GDPtex_reverse,b0929,0.020860280375399505,1.3332248795412809,0.9792344046689824
TMAtex_reverse,b0929,0.020860280375399505,9.480386261796264,5.415305507197556
TMAOtex_reverse,b0929,0.020860280375399505,7.15189126605294,5.383330696393018
TREtex_reverse,b0929,0.020860280375399505,8.03102883662981,6.056203633762627
TRPtex_reverse,b0929,0.020860280375399505,0.6757556741525882,0.6121131643499956
TSULtex_reverse,b0929,0.020860280375399505,12.041450403522834,10.003556212682954
